fecha,clae6,total_fob
2007-02-01,475490,87282
2007-02-01,476110,164797
2007-02-01,476130,-99
2007-02-01,476200,-99
2007-02-01,476310,-99
2007-02-01,476320,-99
2007-02-01,477110,-99
2007-02-01,477130,33623
2007-02-01,477140,41896
2007-02-01,477150,-99
2007-02-01,477190,799683
2007-02-01,477210,-99
2007-02-01,477220,216584
2007-02-01,477290,-99
2007-02-01,477310,-99
2007-02-01,477320,82121
2007-02-01,477330,19121
2007-02-01,477410,-99
2007-02-01,477420,-99
2007-02-01,477440,47517
2007-02-01,477470,-99
2007-02-01,477480,106449
2007-02-01,477490,104168
2007-02-01,477810,-99
2007-02-01,477830,69107
2007-02-01,479900,52787
2007-02-01,492150,-99
2007-02-01,492180,-99
2007-02-01,492210,-99
2007-02-01,492229,69880
2007-02-01,492280,-99
2007-02-01,492290,974454
2007-02-01,493110,-99
2007-02-01,493200,-99
2007-02-01,501200,182645
2007-02-01,502200,-99
2007-02-01,511000,11645864
2007-02-01,512000,-99
2007-02-01,522010,-99
2007-02-01,522020,1575521
2007-02-01,522091,-99
2007-02-01,522099,5067868
2007-02-01,523011,645647
2007-02-01,523019,-99
2007-02-01,523020,-99
2007-02-01,523031,-99
2007-02-01,523039,-99
2007-02-01,523090,608668
2007-02-01,524120,-99
2007-02-01,524230,-99
2007-02-01,524290,-99
2007-02-01,524390,318977
2007-02-01,551022,-99
2007-02-01,551090,-99
2007-02-01,561011,-99
2007-02-01,561019,19844
2007-02-01,561030,-99
2007-02-01,562010,-99
2007-02-01,581100,1676098
2007-02-01,581300,335170
2007-02-01,581900,-99
2007-02-01,591110,169514
2007-02-01,591120,-99
2007-02-01,591200,151090
2007-02-01,591300,-99
2007-02-01,592000,-99
2007-02-01,602100,-99
2007-02-01,602200,-99
2007-02-01,602310,143825
2007-02-01,602320,325802
2007-02-01,611090,-99
2007-02-01,612000,-99
2007-02-01,613000,-99
2007-02-01,614010,-99
2007-02-01,619000,25629
2007-02-01,620100,540168
2007-02-01,620900,637395
2007-02-01,649999,-99
2007-02-01,681098,5027140
2007-02-01,681099,1790357
2007-02-01,682010,-99
2007-02-01,691001,-99
2007-02-01,692000,56278
2007-02-01,702091,497234
2007-02-01,702092,104802
2007-02-01,702099,1370329
2007-02-01,711001,-99
2007-02-01,711002,101890
2007-02-01,711003,407367
2007-02-01,711009,243752
2007-02-01,712000,-99
2007-02-01,721010,-99
2007-02-01,721020,2798
2007-02-01,721030,37979
2007-02-01,731009,32522
2007-02-01,741000,-99
2007-02-01,742000,-99
2007-02-01,749009,-99
2007-02-01,750000,-99
2007-02-01,771110,-99
2007-02-01,771290,-99
2007-02-01,773010,-99
2007-02-01,773030,115756
2007-02-01,773090,689913
2007-02-01,774000,-99
2007-02-01,813000,-99
2007-02-01,821100,76858
2007-02-01,821900,-99
2007-02-01,822000,-99
2007-02-01,823000,-99
2007-02-01,829200,291514
2007-02-01,829900,6512333
2007-02-01,851020,-99
2007-02-01,853300,-99
2007-02-01,854990,-99
2007-02-01,863190,-99
2007-02-01,863200,-99
2007-02-01,869090,-99
2007-02-01,900011,-99
2007-02-01,900030,-99
2007-02-01,910900,-99
2007-02-01,920009,-99
2007-02-01,931010,-99
2007-02-01,939020,-99
2007-02-01,939090,-99
2007-02-01,941200,-99
2007-02-01,949100,584860
2007-02-01,949990,85081
2007-02-01,951100,-99
2007-02-01,952990,-99
2007-02-01,960202,-99
2007-02-01,960990,788683
2007-02-01,999999,766192
2007-03-01,11111,3662287
2007-03-01,11112,-99
2007-03-01,11119,1061344
2007-03-01,11121,271521
2007-03-01,11129,-99
2007-03-01,11211,5116681
2007-03-01,11299,310976
2007-03-01,11310,557850
2007-03-01,11329,3758427
2007-03-01,11331,2357707
2007-03-01,11341,-99
2007-03-01,11342,-99
2007-03-01,11400,-99
2007-03-01,11912,-99
2007-03-01,12110,4781842
2007-03-01,12121,-99
2007-03-01,12200,1754302
2007-03-01,12311,14802887
2007-03-01,12319,-99
2007-03-01,12320,1781310
2007-03-01,12490,20368092
2007-03-01,12510,-99
2007-03-01,12701,-99
2007-03-01,12709,-99
2007-03-01,12800,-99
2007-03-01,12900,-99
2007-03-01,13011,6317553
2007-03-01,13012,1855885
2007-03-01,13013,-99
2007-03-01,13019,12595058
2007-03-01,13020,240764
2007-03-01,14113,5399578
2007-03-01,14114,-99
2007-03-01,14221,380315
2007-03-01,14410,-99
2007-03-01,14610,-99
2007-03-01,14710,-99
2007-03-01,14720,-99
2007-03-01,14810,1191070
2007-03-01,14820,-99
2007-03-01,14910,318335
2007-03-01,14920,-99
2007-03-01,14930,398347
2007-03-01,14990,108424
2007-03-01,16120,-99
2007-03-01,16140,-99
2007-03-01,16150,-99
2007-03-01,16190,-99
2007-03-01,16210,-99
2007-03-01,16291,-99
2007-03-01,16292,-99
2007-03-01,21010,-99
2007-03-01,21030,-99
2007-03-01,22010,748918
2007-03-01,22020,392183
2007-03-01,31110,9974460
2007-03-01,31120,33317540
2007-03-01,31130,-99
2007-03-01,31200,-99
2007-03-01,31300,-99
2007-03-01,32000,-99
2007-03-01,51000,-99
2007-03-01,61000,343353952
2007-03-01,62000,16490943
2007-03-01,72910,-99
2007-03-01,72990,177489408
2007-03-01,81100,115826
2007-03-01,81200,1341657
2007-03-01,81300,-99
2007-03-01,81400,393928
2007-03-01,89120,1992419
2007-03-01,89200,-99
2007-03-01,89300,277848
2007-03-01,89900,3999332
2007-03-01,91000,8133470
2007-03-01,99000,58050
2007-03-01,101011,42597724
2007-03-01,101012,35641124
2007-03-01,101020,13434887
2007-03-01,101030,2801168
2007-03-01,101040,8750612
2007-03-01,101091,3558097
2007-03-01,101099,2552069
2007-03-01,102001,32954484
2007-03-01,102002,544792
2007-03-01,102003,1855106
2007-03-01,103011,6221222
2007-03-01,103012,544320
2007-03-01,103020,14816322
2007-03-01,103030,10157058
2007-03-01,103091,2790910
2007-03-01,103099,11515806
2007-03-01,104011,683460608
2007-03-01,104012,4972871
2007-03-01,104013,297010560
2007-03-01,105010,23894112
2007-03-01,105020,22210840
2007-03-01,105030,58090
2007-03-01,105090,9645200
2007-03-01,106110,11911728
2007-03-01,106120,4239651
2007-03-01,106131,1129325
2007-03-01,106139,2262212
2007-03-01,106200,-99
2007-03-01,107110,2729352
2007-03-01,107121,457851
2007-03-01,107129,177675
2007-03-01,107200,6956047
2007-03-01,107301,5130128
2007-03-01,107309,19470542
2007-03-01,107410,629602
2007-03-01,107420,766484
2007-03-01,107500,-99
2007-03-01,107911,211939
2007-03-01,107912,708819
2007-03-01,107920,6402533
2007-03-01,107930,3133313
2007-03-01,107991,1364530
2007-03-01,107992,-99
2007-03-01,107999,33751764
2007-03-01,108000,3399872
2007-03-01,109000,633385
2007-03-01,110100,4080922
2007-03-01,110211,-99
2007-03-01,110212,29093236
2007-03-01,110290,-99
2007-03-01,110300,10401859
2007-03-01,110411,-99
2007-03-01,110420,662649
2007-03-01,110492,2071096
2007-03-01,120010,9105227
2007-03-01,120091,-99
2007-03-01,120099,1947106
2007-03-01,131110,2043417
2007-03-01,131120,7360440
2007-03-01,131131,1091475
2007-03-01,131132,544958
2007-03-01,131139,11246129
2007-03-01,131201,-99
2007-03-01,131202,113106
2007-03-01,131209,2171154
2007-03-01,131300,2781771
2007-03-01,139100,256517
2007-03-01,139201,-99
2007-03-01,139203,69543
2007-03-01,139204,-99
2007-03-01,139209,2340960
2007-03-01,139300,561481
2007-03-01,139400,-99
2007-03-01,139900,5166539
2007-03-01,141110,672253
2007-03-01,141120,127777
2007-03-01,141130,778186
2007-03-01,141140,-99
2007-03-01,141191,166204
2007-03-01,141199,2843483
2007-03-01,141201,167929
2007-03-01,141202,132490
2007-03-01,142000,42459
2007-03-01,143010,400716
2007-03-01,143020,34282
2007-03-01,151100,86271376
2007-03-01,151200,1751530
2007-03-01,152011,2062284
2007-03-01,152021,653602
2007-03-01,152031,88099
2007-03-01,152040,257243
2007-03-01,161001,420045
2007-03-01,161002,2427642
2007-03-01,162100,6731744
2007-03-01,162201,127027
2007-03-01,162901,-99
2007-03-01,162903,-99
2007-03-01,162909,2580111
2007-03-01,170101,-99
2007-03-01,170102,8706630
2007-03-01,170201,1402699
2007-03-01,170202,10417502
2007-03-01,170910,6203190
2007-03-01,170990,8777615
2007-03-01,181101,673118
2007-03-01,181109,4804708
2007-03-01,181200,53123
2007-03-01,182000,-99
2007-03-01,191000,282874
2007-03-01,192000,105405504
2007-03-01,201110,634024
2007-03-01,201120,5504914
2007-03-01,201130,2934191
2007-03-01,201140,-99
2007-03-01,201180,1497261
2007-03-01,201190,35587016
2007-03-01,201210,62073
2007-03-01,201220,-99
2007-03-01,201300,-99
2007-03-01,201401,53528624
2007-03-01,201409,3919001
2007-03-01,202101,38385492
2007-03-01,202200,2815507
2007-03-01,202311,3368322
2007-03-01,202312,19441060
2007-03-01,202320,8219836
2007-03-01,202906,-99
2007-03-01,202907,3256982
2007-03-01,202908,36958136
2007-03-01,203000,-99
2007-03-01,210010,36509568
2007-03-01,210020,3824211
2007-03-01,210030,2699524
2007-03-01,210090,3090147
2007-03-01,221110,20795532
2007-03-01,221120,-99
2007-03-01,221901,1285535
2007-03-01,221909,2271330
2007-03-01,222010,15225520
2007-03-01,222090,25631990
2007-03-01,231010,1167654
2007-03-01,231020,939267
2007-03-01,231090,1270717
2007-03-01,239100,563257
2007-03-01,239201,-99
2007-03-01,239202,5859369
2007-03-01,239209,1064195
2007-03-01,239310,-99
2007-03-01,239391,31063
2007-03-01,239399,56107
2007-03-01,239410,335439
2007-03-01,239421,-99
2007-03-01,239422,1450800
2007-03-01,239510,-99
2007-03-01,239592,-99
2007-03-01,239593,682480
2007-03-01,239600,687210
2007-03-01,239900,3201746
2007-03-01,241001,188641
2007-03-01,241009,137588928
2007-03-01,242010,49607608
2007-03-01,242090,7509884
2007-03-01,243100,3676558
2007-03-01,243200,3418454
2007-03-01,251101,533616
2007-03-01,251102,1961598
2007-03-01,251200,1503176
2007-03-01,251300,-99
2007-03-01,252000,817568
2007-03-01,259100,1406165
2007-03-01,259200,592741
2007-03-01,259301,1110578
2007-03-01,259302,129346
2007-03-01,259309,109800
2007-03-01,259910,3877890
2007-03-01,259992,-99
2007-03-01,259993,2491336
2007-03-01,259999,13325992
2007-03-01,261000,254634
2007-03-01,262000,231479
2007-03-01,263000,1005608
2007-03-01,264000,1067185
2007-03-01,265101,2376277
2007-03-01,265102,386226
2007-03-01,265200,-99
2007-03-01,266010,879276
2007-03-01,266090,1689408
2007-03-01,267001,270664
2007-03-01,271010,3609233
2007-03-01,271020,1244475
2007-03-01,272000,1053509
2007-03-01,273110,-99
2007-03-01,273190,4919562
2007-03-01,274000,641076
2007-03-01,275010,810810
2007-03-01,275020,1952295
2007-03-01,275091,216350
2007-03-01,275092,67439
2007-03-01,275099,765991
2007-03-01,279000,2348228
2007-03-01,281100,8104159
2007-03-01,281201,2702283
2007-03-01,281301,5610329
2007-03-01,281400,9086306
2007-03-01,281500,127919
2007-03-01,281600,3504707
2007-03-01,281700,-99
2007-03-01,281900,3093766
2007-03-01,282110,3754308
2007-03-01,282120,10342043
2007-03-01,282130,122375
2007-03-01,282200,436976
2007-03-01,282300,443180
2007-03-01,282400,1012033
2007-03-01,282500,3322647
2007-03-01,282600,-99
2007-03-01,282901,982057
2007-03-01,282909,9868923
2007-03-01,291000,389427488
2007-03-01,292000,704690
2007-03-01,293011,43267
2007-03-01,293090,67532896
2007-03-01,301100,1415142
2007-03-01,301200,1141497
2007-03-01,302000,-99
2007-03-01,303000,965386
2007-03-01,309100,-99
2007-03-01,309200,-99
2007-03-01,309900,-99
2007-03-01,310010,2319624
2007-03-01,310020,1632417
2007-03-01,310030,-99
2007-03-01,321012,-99
2007-03-01,321020,-99
2007-03-01,322001,209848
2007-03-01,323001,269130
2007-03-01,324000,159677
2007-03-01,329010,-99
2007-03-01,329020,-99
2007-03-01,329030,-99
2007-03-01,329040,12113
2007-03-01,329090,2560390
2007-03-01,331101,-99
2007-03-01,331210,318223
2007-03-01,331220,-99
2007-03-01,331290,451563
2007-03-01,331400,-99
2007-03-01,331900,575707
2007-03-01,332000,-99
2007-03-01,351110,-99
2007-03-01,351310,-99
2007-03-01,370000,-99
2007-03-01,381200,-99
2007-03-01,382020,1104030
2007-03-01,410011,-99
2007-03-01,410021,300686
2007-03-01,421000,155068
2007-03-01,422200,2007308
2007-03-01,429090,19489
2007-03-01,431210,-99
2007-03-01,432110,-99
2007-03-01,432190,40882
2007-03-01,432990,-99
2007-03-01,433010,-99
2007-03-01,439990,249711
2007-03-01,451110,-99
2007-03-01,451190,-99
2007-03-01,452401,-99
2007-03-01,452990,-99
2007-03-01,453100,4052441
2007-03-01,453220,-99
2007-03-01,453291,36101
2007-03-01,454010,58540
2007-03-01,461011,19996892
2007-03-01,461013,-99
2007-03-01,461019,489302
2007-03-01,461021,-99
2007-03-01,461032,4170718
2007-03-01,461039,568461
2007-03-01,461091,-99
2007-03-01,461092,-99
2007-03-01,461093,141888
2007-03-01,461095,-99
2007-03-01,461099,11237296
2007-03-01,462120,1564179
2007-03-01,462131,198384112
2007-03-01,462132,-99
2007-03-01,462190,656337
2007-03-01,462201,7269705
2007-03-01,462209,1137950
2007-03-01,463111,-99
2007-03-01,463121,10390059
2007-03-01,463129,-99
2007-03-01,463130,1901892
2007-03-01,463140,47267024
2007-03-01,463153,783690
2007-03-01,463154,48205
2007-03-01,463159,-99
2007-03-01,463170,239008
2007-03-01,463180,1432242
2007-03-01,463191,4688615
2007-03-01,463199,10755908
2007-03-01,463211,2145941
2007-03-01,463212,-99
2007-03-01,463219,-99
2007-03-01,463220,-99
2007-03-01,463300,112262
2007-03-01,464111,135042
2007-03-01,464113,-99
2007-03-01,464114,-99
2007-03-01,464119,-99
2007-03-01,464122,-99
2007-03-01,464129,165975
2007-03-01,464130,122721
2007-03-01,464141,6157829
2007-03-01,464142,-99
2007-03-01,464149,-99
2007-03-01,464211,416055
2007-03-01,464212,100442
2007-03-01,464221,110721
2007-03-01,464223,164887
2007-03-01,464310,5270908
2007-03-01,464320,3083089
2007-03-01,464330,293149
2007-03-01,464340,308078
2007-03-01,464410,-99
2007-03-01,464420,269523
2007-03-01,464501,204606
2007-03-01,464502,161834
2007-03-01,464610,-99
2007-03-01,464620,528394
2007-03-01,464631,-99
2007-03-01,464632,-99
2007-03-01,464910,1165982
2007-03-01,464920,-99
2007-03-01,464930,367403
2007-03-01,464950,48522
2007-03-01,464999,328231
2007-03-01,465100,521240
2007-03-01,465210,38817
2007-03-01,465220,-99
2007-03-01,465310,980047
2007-03-01,465320,868996
2007-03-01,465330,-99
2007-03-01,465340,200319
2007-03-01,465350,314970
2007-03-01,465390,511166
2007-03-01,465400,208919
2007-03-01,465610,-99
2007-03-01,465690,60282
2007-03-01,465910,29460
2007-03-01,465930,209942
2007-03-01,465990,1501048
2007-03-01,466110,78574
2007-03-01,466129,895998
2007-03-01,466200,1011213
2007-03-01,466320,733646
2007-03-01,466330,136151
2007-03-01,466340,115095
2007-03-01,466350,-99
2007-03-01,466360,58420
2007-03-01,466391,42034
2007-03-01,466399,17274
2007-03-01,466910,-99
2007-03-01,466920,-99
2007-03-01,466931,976889
2007-03-01,466932,5984507
2007-03-01,466939,642255
2007-03-01,466940,698632
2007-03-01,466990,3109419
2007-03-01,469010,-99
2007-03-01,469090,20300020
2007-03-01,471110,791984
2007-03-01,471120,5041376
2007-03-01,471130,-99
2007-03-01,471190,-99
2007-03-01,472120,150484
2007-03-01,472130,-99
2007-03-01,472150,-99
2007-03-01,472160,-99
2007-03-01,472190,-99
2007-03-01,472200,-99
2007-03-01,473000,-99
2007-03-01,474010,39255
2007-03-01,475230,168922
2007-03-01,475250,-99
2007-03-01,475290,15562
2007-03-01,475300,-99
2007-03-01,475410,-99
2007-03-01,475430,-99
2007-03-01,475490,21416
2007-03-01,476110,148240
2007-03-01,476130,-99
2007-03-01,476200,186145
2007-03-01,476310,90753
2007-03-01,476320,-99
2007-03-01,476400,-99
2007-03-01,477110,-99
2007-03-01,477130,-99
2007-03-01,477140,36259
2007-03-01,477150,-99
2007-03-01,477190,1232893
2007-03-01,477210,131552
2007-03-01,477220,265392
2007-03-01,477290,28602
2007-03-01,477310,-99
2007-03-01,477320,273968
2007-03-01,477330,17946
2007-03-01,477410,-99
2007-03-01,477420,116585
2007-03-01,477440,-99
2007-03-01,477480,110478
2007-03-01,477490,262379
2007-03-01,477830,334730
2007-03-01,478010,-99
2007-03-01,479900,-99
2007-03-01,492140,-99
2007-03-01,492180,-99
2007-03-01,492210,87755
2007-03-01,492229,-99
2007-03-01,492280,-99
2007-03-01,492290,977921
2007-03-01,493200,-99
2007-03-01,501200,769416
2007-03-01,502200,-99
2007-03-01,511000,26937932
2007-03-01,512000,-99
2007-03-01,522010,-99
2007-03-01,522020,1596917
2007-03-01,522091,-99
2007-03-01,522099,3962925
2007-03-01,523011,596288
2007-03-01,523019,-99
2007-03-01,523020,-99
2007-03-01,523031,-99
2007-03-01,523090,909383
2007-03-01,524230,-99
2007-03-01,524290,-99
2007-03-01,524390,84061
2007-03-01,530010,-99
2007-03-01,530090,-99
2007-03-01,551022,-99
2007-03-01,551023,-99
2007-03-01,551090,-99
2007-03-01,561019,50255
2007-03-01,561030,-99
2007-03-01,562010,-99
2007-03-01,581100,1940627
2007-03-01,581300,379548
2007-03-01,581900,21793
2007-03-01,591110,900720
2007-03-01,591120,-99
2007-03-01,591200,232333
2007-03-01,592000,-99
2007-03-01,602100,-99
2007-03-01,602310,-99
2007-03-01,602320,151874
2007-03-01,602900,-99
2007-03-01,612000,-99
2007-03-01,613000,-99
2007-03-01,614010,-99
2007-03-01,619000,166204
2007-03-01,620100,913828
2007-03-01,620900,690062
2007-03-01,631190,-99
2007-03-01,649210,-99
2007-03-01,649999,-99
2007-03-01,681098,5193613
2007-03-01,681099,2370050
2007-03-01,682010,-99
2007-03-01,682099,-99
2007-03-01,691001,-99
2007-03-01,692000,-99
2007-03-01,702091,522049
2007-03-01,702092,219294
2007-03-01,702099,1471629
2007-03-01,711001,127391
2007-03-01,711002,544438
2007-03-01,711003,222666
2007-03-01,711009,218035
2007-03-01,712000,-99
2007-03-01,721010,-99
2007-03-01,721020,61011
2007-03-01,721030,5053
2007-03-01,731001,-99
2007-03-01,731009,106390
2007-03-01,741000,-99
2007-03-01,742000,-99
2007-03-01,749009,-99
2007-03-01,750000,-99
2007-03-01,771110,-99
2007-03-01,771290,-99
2007-03-01,773030,-99
2007-03-01,773090,1143258
2007-03-01,774000,-99
2007-03-01,791909,-99
2007-03-01,812020,-99
2007-03-01,813000,-99
2007-03-01,821100,-99
2007-03-01,821900,-99
2007-03-01,822000,-99
2007-03-01,829200,577773
2007-03-01,829900,10614398
2007-03-01,854990,-99
2007-03-01,863200,-99
2007-03-01,869090,-99
2007-03-01,900011,-99
2007-03-01,900021,-99
2007-03-01,910300,-99
2007-03-01,910900,-99
2007-03-01,920009,-99
2007-03-01,931042,-99
2007-03-01,939020,-99
2007-03-01,939090,-99
2007-03-01,941200,-99
2007-03-01,949100,905054
2007-03-01,949990,46237
2007-03-01,951100,-99
2007-03-01,951200,18914
2007-03-01,952990,-99
2007-03-01,960300,-99
2007-03-01,960990,1723009
2007-03-01,999999,1178663
2007-04-01,11111,1198550
2007-04-01,11112,1610511
2007-04-01,11119,5080420
2007-04-01,11121,485215
2007-04-01,11129,-99
2007-04-01,11211,8322553
2007-04-01,11299,392914
2007-04-01,11310,358466
2007-04-01,11321,-99
2007-04-01,11329,3812889
2007-04-01,11331,2237215
2007-04-01,11341,-99
2007-04-01,11342,-99
2007-04-01,11990,-99
2007-04-01,12110,4889128
2007-04-01,12121,-99
2007-04-01,12200,3078633
2007-04-01,12311,10305038
2007-04-01,12319,-99
2007-04-01,12320,2469129
2007-04-01,12410,-99
2007-04-01,12490,15753377
2007-04-01,12600,-99
2007-04-01,12701,-99
2007-04-01,12709,165820
2007-04-01,12800,-99
2007-04-01,12900,-99
2007-04-01,13011,644756
2007-04-01,13012,-99
2007-04-01,13013,-99
2007-04-01,13019,2983647
2007-04-01,13020,291274
2007-04-01,14113,3390392
2007-04-01,14114,192759
2007-04-01,14221,586430
2007-04-01,14410,-99
2007-04-01,14510,-99
2007-04-01,14610,-99
2007-04-01,14720,-99
2007-04-01,14810,-99
2007-04-01,14820,-99
2007-04-01,14910,-99
2007-04-01,14930,504626
2007-04-01,14990,96028
2007-04-01,16120,-99
2007-04-01,16190,244024
2007-04-01,16291,-99
2007-04-01,16292,-99
2007-04-01,17010,-99
2007-04-01,21010,-99
2007-04-01,21030,-99
2007-04-01,22010,262003
2007-04-01,22020,389522
2007-04-01,24020,-99
2007-04-01,31110,23509316
2007-04-01,31120,57927240
2007-04-01,31200,-99
2007-04-01,31300,-99
2007-04-01,32000,-99
2007-04-01,51000,-99
2007-04-01,61000,316750912
2007-04-01,62000,25482468
2007-04-01,72910,-99
2007-04-01,72990,64404044
2007-04-01,81100,-99
2007-04-01,81200,1279280
2007-04-01,81400,518563
2007-04-01,89120,2093287
2007-04-01,89300,98900
2007-04-01,89900,4426388
2007-04-01,91000,5006894
2007-04-01,99000,-99
2007-04-01,101011,55089216
2007-04-01,101012,29833238
2007-04-01,101020,12729279
2007-04-01,101030,3429840
2007-04-01,101040,6627654
2007-04-01,101091,1976490
2007-04-01,101099,2463277
2007-04-01,102001,31865884
2007-04-01,102002,329855
2007-04-01,102003,2441172
2007-04-01,103011,5756563
2007-04-01,103012,751238
2007-04-01,103020,25330904
2007-04-01,103030,9622113
2007-04-01,103091,1025396
2007-04-01,103099,11724909
2007-04-01,104011,898350208
2007-04-01,104012,3866078
2007-04-01,104013,378646976
