fecha,letra,empresas
2023-06-01,G,4083
2023-06-01,H,177
2023-06-01,I,11
2023-06-01,J,132
2023-06-01,K,6
2023-06-01,L,15
2023-06-01,M,158
2023-06-01,N,89
2023-06-01,P,-99
2023-06-01,Q,36
2023-06-01,R,15
2023-06-01,S,39
2023-06-01,Z,-99
2023-07-01,A,148
2023-07-01,B,95
2023-07-01,C,3922
2023-07-01,D,27
2023-07-01,E,10
2023-07-01,F,151
2023-07-01,G,4186
2023-07-01,H,163
2023-07-01,I,15
2023-07-01,J,129
2023-07-01,K,5
2023-07-01,L,15
2023-07-01,M,151
2023-07-01,N,105
2023-07-01,P,-99
2023-07-01,Q,35
2023-07-01,R,24
2023-07-01,S,41
2023-08-01,A,138
2023-08-01,B,99
2023-08-01,C,4111
2023-08-01,D,32
2023-08-01,E,15
2023-08-01,F,133
2023-08-01,G,4509
2023-08-01,H,184
2023-08-01,I,15
2023-08-01,J,128
2023-08-01,K,8
2023-08-01,L,11
2023-08-01,M,146
2023-08-01,N,107
2023-08-01,P,4
2023-08-01,Q,34
2023-08-01,R,21
2023-08-01,S,40
2023-08-01,Z,3
2023-09-01,A,131
2023-09-01,B,103
2023-09-01,C,3842
2023-09-01,D,27
2023-09-01,E,10
2023-09-01,F,128
2023-09-01,G,4090
2023-09-01,H,175
2023-09-01,I,14
2023-09-01,J,123
2023-09-01,K,6
2023-09-01,L,14
2023-09-01,M,129
2023-09-01,N,95
2023-09-01,P,-99
2023-09-01,Q,26
2023-09-01,R,13
2023-09-01,S,33
2023-09-01,Z,3
2023-10-01,A,120
2023-10-01,B,108
2023-10-01,C,3915
2023-10-01,D,26
2023-10-01,E,11
2023-10-01,F,136
2023-10-01,G,4070
2023-10-01,H,180
2023-10-01,I,16
2023-10-01,J,123
2023-10-01,K,3
2023-10-01,L,19
2023-10-01,M,143
2023-10-01,N,93
2023-10-01,P,5
2023-10-01,Q,24
2023-10-01,R,17
2023-10-01,S,45
2023-10-01,Z,5
2023-11-01,A,111
2023-11-01,B,112
2023-11-01,C,3650
2023-11-01,D,30
2023-11-01,E,14
2023-11-01,F,125
2023-11-01,G,3763
2023-11-01,H,174
2023-11-01,I,13
2023-11-01,J,142
2023-11-01,K,5
2023-11-01,L,14
2023-11-01,M,150
2023-11-01,N,106
2023-11-01,P,5
2023-11-01,Q,31
2023-11-01,R,21
2023-11-01,S,40
2023-11-01,Z,-99
